playerOne,playerTwo,gamesWon,gamesWonWithNoise
Diana,Heimerdinger,22,22.456282017789416
Draven,Heimerdinger,2,1.9357699008343148
DrMundo,Heimerdinger,1,1.4046207634808399
Ekko,Heimerdinger,48,48.29107064972176
Elise,Heimerdinger,1,0.7279854334065305
Ezreal,Heimerdinger,21,21.21706045418512
Fiddlesticks,Heimerdinger,1,0.9143840516844945
Fiora,Heimerdinger,2,2.31902744216275
Fizz,Heimerdinger,71,70.80479643947183
Galio,Heimerdinger,15,15.24134464643576
Gangplank,Heimerdinger,54,54.030737553064945
Garen,Heimerdinger,5,5.106121635435518
Gnar,Heimerdinger,2,2.279970032309202
Gragas,Heimerdinger,15,15.483822259421284
Graves,Heimerdinger,3,2.7365923396087144
Gwen,Heimerdinger,0,-0.4001797552545122
Illaoi,Heimerdinger,1,1.0258744844191292
Irelia,Heimerdinger,68,68.14781696385278
JarvanIV,Heimerdinger,0,0.061479700883724675
Jax,Heimerdinger,2,2.1074012087642076
Jayce,Heimerdinger,7,7.143961978436767
Jhin,Heimerdinger,8,8.37531830478567
Jinx,Heimerdinger,1,1.2791249672643166
Kaisa,Heimerdinger,9,9.321289176525717
Kalista,Heimerdinger,2,1.769987984570209
Karma,Heimerdinger,4,3.554836547664837
Karthus,Heimerdinger,8,7.574919319268666
Kassadin,Heimerdinger,68,67.69727553667188
Katarina,Heimerdinger,216,216.10752518163795
Kayle,Heimerdinger,17,16.86460938498621
Kennen,Heimerdinger,5,4.706483052869851
Khazix,Heimerdinger,1,0.8278376606162574
Kindred,Heimerdinger,0,-0.4058001370387724
Kled,Heimerdinger,1,0.9727421363072062
KogMaw,Heimerdinger,5,4.828972210549949
Leblanc,Heimerdinger,32,31.728807564054975
LeeSin,Heimerdinger,2,2.0243363067264415
Lillia,Heimerdinger,5,4.854298808168846
Lissandra,Heimerdinger,39,38.503985008603536
Lucian,Heimerdinger,9,8.695412619156203
Lulu,Heimerdinger,1,0.9894266174483286
Lux,Heimerdinger,113,112.51817802174469
Malphite,Heimerdinger,12,11.749017489366448
Malzahar,Heimerdinger,63,63.308282509437554
MasterYi,Heimerdinger,4,3.647764951567577
MissFortune,Heimerdinger,4,4.400935712099211
MonkeyKing,Heimerdinger,6,6.479546097709368
Mordekaiser,Heimerdinger,10,9.978164745639106
Morgana,Heimerdinger,4,3.5326772493893994
Nami,Heimerdinger,0,0.4590554966688263
Nasus,Heimerdinger,5,5.433900149148595
Neeko,Heimerdinger,30,29.684144695627616
Nidalee,Heimerdinger,1,1.4253440589513076
Nocturne,Heimerdinger,2,1.92533883035677
Nunu,Heimerdinger,2,1.6810075202213164
Olaf,Heimerdinger,1,0.7294070862846489
Orianna,Heimerdinger,35,34.82968033071181
Ornn,Heimerdinger,1,1.4478270031621978
Pantheon,Heimerdinger,16,16.099639802945454
Poppy,Heimerdinger,0,-0.21408866779508873
Pyke,Heimerdinger,10,10.251476871948325
Qiyana,Heimerdinger,58,57.541033910201925
Quinn,Heimerdinger,2,1.6283745551435445
Rakan,Heimerdinger,1,0.7700666002703467
RekSai,Heimerdinger,0,-0.4758108156296167
Renata,Heimerdinger,1,1.1327535613884487
Renekton,Heimerdinger,7,6.561574167660496
Rengar,Heimerdinger,0,-0.2010223973878249
Riven,Heimerdinger,4,3.777429852760263
Rumble,Heimerdinger,2,2.0574244274280886
Ryze,Heimerdinger,25,24.759021924997068
Samira,Heimerdinger,2,1.8318011192028334
Sejuani,Heimerdinger,3,2.5149735538582565
Senna,Heimerdinger,4,3.553379827746956
Seraphine,Heimerdinger,14,13.794754213966044
Sett,Heimerdinger,5,5.053566649549135
Shaco,Heimerdinger,1,0.7625513921678917
Shen,Heimerdinger,1,1.104174549571777
Shyvana,Heimerdinger,1,1.2497393275776907
Singed,Heimerdinger,2,1.6527549146481593
Sion,Heimerdinger,4,4.494076089468502
Sivir,Heimerdinger,0,-0.14753273403275724
Sona,Heimerdinger,1,1.2398407959982547
Soraka,Heimerdinger,2,2.2881956665536807
Swain,Heimerdinger,37,37.0378313701563
Sylas,Heimerdinger,162,161.85590144357096
Syndra,Heimerdinger,62,61.700026153262804
TahmKench,Heimerdinger,3,2.613339556533169
Taliyah,Heimerdinger,10,10.248719024047
Talon,Heimerdinger,23,22.605854687618265
Taric,Heimerdinger,0,-0.48940700975829565
Teemo,Heimerdinger,5,5.4120791771424255
Thresh,Heimerdinger,1,1.2853965517677706
Tristana,Heimerdinger,10,9.97457469738216
Trundle,Heimerdinger,1,1.0280218810672133
Tryndamere,Heimerdinger,8,7.880928227623322
TwistedFate,Heimerdinger,32,31.718805656098482
Twitch,Heimerdinger,9,8.578484696456377
Urgot,Heimerdinger,2,2.0564339754822885
Varus,Heimerdinger,15,15.433495416309418
Vayne,Heimerdinger,3,3.131235516361742
Veigar,Heimerdinger,158,157.8491438705596
Velkoz,Heimerdinger,21,20.918264199073885
Vex,Heimerdinger,96,96.35824209758556
Vi,Heimerdinger,2,2.0872128652923543
Viego,Heimerdinger,4,4.253015955315199
Viktor,Heimerdinger,115,114.57419202648623
Vladimir,Heimerdinger,123,122.52129854543278
Volibear,Heimerdinger,2,1.5429757783368307
Warwick,Heimerdinger,1,1.000543461370862
Xayah,Heimerdinger,1,0.9577344858886732
Xerath,Heimerdinger,62,62.164236951653365
XinZhao,Heimerdinger,0,-0.4905409338104296
Yasuo,Heimerdinger,274,273.9948138848778
Yone,Heimerdinger,171,171.16363394154246
Yorick,Heimerdinger,1,0.7097420169258719
Yuumi,Heimerdinger,1,0.5701811607556486
Zac,Heimerdinger,1,1.127954448056474
Zed,Heimerdinger,179,179.1270426383525
Zeri,Heimerdinger,23,22.62084108162143
Ziggs,Heimerdinger,24,23.83824365716876
Zilean,Heimerdinger,7,7.063706220846937
Zoe,Heimerdinger,24,23.70478424991894
Zyra,Heimerdinger,2,2.0195046541109436
Aatrox,Heimerdinger,0,-0.1012083744416622
Ahri,Heimerdinger,0,0.3097800845622678
Akali,Heimerdinger,1,0.5888990231091382
Akshan,Heimerdinger,1,0.8099023949980908
Aphelios,Heimerdinger,12,12.497482004062526
Ashe,Heimerdinger,25,24.862163325811604
Azir,Heimerdinger,1,1.0880345175718393
Blitzcrank,Heimerdinger,0,0.04219560632757713
Brand,Heimerdinger,2,2.432461035880346
Caitlyn,Heimerdinger,54,53.512332143092756
Cassiopeia,Heimerdinger,4,3.6788879700872403
Chogath,Heimerdinger,1,0.8083869398218346
Darius,Heimerdinger,0,-0.1016939726302083
Draven,Heimerdinger,26,25.827334787276026
Ezreal,Heimerdinger,57,56.5863994584389
Garen,Heimerdinger,2,2.2261903977776583
Gnar,Heimerdinger,0,0.12596744949475214
Graves,Heimerdinger,1,1.2236751222640958
Jhin,Heimerdinger,80,80.25008937557016
Jinx,Heimerdinger,33,33.40062519406976
Kaisa,Heimerdinger,48,47.89911673251512
Kalista,Heimerdinger,8,7.5622011802298985
Karma,Heimerdinger,0,0.17395492833298387
Karthus,Heimerdinger,6,5.917894395166316
Katarina,Heimerdinger,1,0.6664628836978643
Kled,Heimerdinger,0,-0.13141504863994802
KogMaw,Heimerdinger,12,12.372992550552357
LeeSin,Heimerdinger,2,2.35652641709805
Lucian,Heimerdinger,39,38.74759617250609
Malzahar,Heimerdinger,0,0.12305655655529801
MasterYi,Heimerdinger,1,0.5837133454824861
MissFortune,Heimerdinger,47,46.976984291674036
MonkeyKing,Heimerdinger,1,1.0389726201059284
Morgana,Heimerdinger,1,0.948305707571719
Nasus,Heimerdinger,0,0.1781757497325378
Nautilus,Heimerdinger,0,-0.45037775906857525
Neeko,Heimerdinger,1,1.0793130308109056
Nidalee,Heimerdinger,0,-0.2096563467714393
Nilah,Heimerdinger,12,11.732372170116706
Orianna,Heimerdinger,0,0.18599137918491748
Ornn,Heimerdinger,0,-0.3317013189043858
Pantheon,Heimerdinger,2,1.95045631328777
Quinn,Heimerdinger,0,-0.032849718763533375
Rengar,Heimerdinger,1,0.5601025894757532
Samira,Heimerdinger,37,36.66082272431747
Senna,Heimerdinger,5,5.296493597978705
Seraphine,Heimerdinger,5,5.144784382523748
Shen,Heimerdinger,0,-0.45143589982645205
Sion,Heimerdinger,0,-0.15980633739811712
Sivir,Heimerdinger,23,22.558991876537664
Sona,Heimerdinger,1,1.1563134983991272
Soraka,Heimerdinger,1,1.0359584456925366
Swain,Heimerdinger,2,1.9715543476701751
Sylas,Heimerdinger,0,0.499016499381677
Syndra,Heimerdinger,1,0.6202844017329934
TahmKench,Heimerdinger,0,0.23573510519765994
Taliyah,Heimerdinger,0,-0.35111507274906106
Teemo,Heimerdinger,1,1.3969323683702384
Thresh,Heimerdinger,0,0.46298079944108284
Tristana,Heimerdinger,32,31.76811196690189
Tryndamere,Heimerdinger,1,0.9147531426462074
Twitch,Heimerdinger,38,38.01320700695348
Varus,Heimerdinger,11,10.780086192608955
Vayne,Heimerdinger,33,33.42726650902107
Veigar,Heimerdinger,6,5.574942579555758
Viktor,Heimerdinger,1,0.7250416260379913
Vladimir,Heimerdinger,0,-0.10586260192247032
Volibear,Heimerdinger,1,0.6665697205653707
Xayah,Heimerdinger,20,20.14920033828049
Xerath,Heimerdinger,1,1.233944015800408
Yasuo,Heimerdinger,8,7.511319650159342
Yone,Heimerdinger,1,1.1913836641471613
Yuumi,Heimerdinger,0,-0.4264232245691296
Zeri,Heimerdinger,28,28.000383284057182
Ziggs,Heimerdinger,3,2.676965470700891
Zilean,Heimerdinger,0,-0.1445741429766263
Zoe,Heimerdinger,1,0.5373260572150234
Zyra,Heimerdinger,1,0.7513527720662898
Ahri,Heimerdinger,1,1.2456845410245099
Akshan,Heimerdinger,0,-0.20847976529448586
Alistar,Heimerdinger,8,8.122467898320696
Amumu,Heimerdinger,1,1.2368159852908998
Anivia,Heimerdinger,2,2.236292815303635
Annie,Heimerdinger,3,2.963019753549217
Ashe,Heimerdinger,19,19.482193117255626
Bard,Heimerdinger,4,4.2543531577092315
Blitzcrank,Heimerdinger,32,31.672369138206072
Brand,Heimerdinger,20,19.564690740769255
Braum,Heimerdinger,8,8.349095477049154
Caitlyn,Heimerdinger,0,-0.32787301805786007
Cassiopeia,Heimerdinger,1,0.53176239659193
Chogath,Heimerdinger,1,0.7392016191119435
Elise,Heimerdinger,1,0.738558618563689
Fiddlesticks,Heimerdinger,0,0.03508667568042545
Fizz,Heimerdinger,1,1.349975967405269
Galio,Heimerdinger,0,-0.35213826440183993
Gragas,Heimerdinger,1,1.1059726471928135
Irelia,Heimerdinger,1,1.4301224508773198
Ivern,Heimerdinger,2,2.4364030967638093
Janna,Heimerdinger,18,18.361247326584206
Jax,Heimerdinger,0,0.2070741499513139
Kalista,Heimerdinger,0,0.011509358468853814
Karma,Heimerdinger,10,10.002233713896777
Karthus,Heimerdinger,2,1.693595611212709
Kennen,Heimerdinger,1,1.2695982021814745
KogMaw,Heimerdinger,1,1.014413843899057
Leblanc,Heimerdinger,1,0.536620301178357
LeeSin,Heimerdinger,1,0.6357971232217572
Leona,Heimerdinger,24,24.23907964568595
Lulu,Heimerdinger,38,37.69295845024631
Lux,Heimerdinger,36,36.02066564076499
Malphite,Heimerdinger,5,4.890919493443184
Maokai,Heimerdinger,1,0.6307079329467755
MissFortune,Heimerdinger,4,4.405206876670162
MonkeyKing,Heimerdinger,1,1.2526408708392482
Morgana,Heimerdinger,21,21.331118068676126
Nami,Heimerdinger,32,31.917746719171532
Nasus,Heimerdinger,0,-0.24895636245007458
Nautilus,Heimerdinger,22,21.93782158441851
Neeko,Heimerdinger,5,5.131755229947672
Nilah,Heimerdinger,1,1.3071163215912054
Orianna,Heimerdinger,0,0.03711991905505485
Pantheon,Heimerdinger,13,13.382530787582219
Pyke,Heimerdinger,37,37.29624626107499
Quinn,Heimerdinger,0,-0.41575778384815776
Rakan,Heimerdinger,8,7.755177004379577
Rell,Heimerdinger,7,7.220511294563342
Renata,Heimerdinger,19,18.55378943428669
Rengar,Heimerdinger,0,0.483281727634817
Senna,Heimerdinger,39,38.613968321562155
Seraphine,Heimerdinger,19,18.721543134190604
Sett,Heimerdinger,2,2.171514235995695
Shaco,Heimerdinger,1,1.2596353293928195
Shen,Heimerdinger,2,2.219704538824182
Skarner,Heimerdinger,0,-0.02530507341529853
Sona,Heimerdinger,12,12.449958202952397
Soraka,Heimerdinger,29,29.23162077478967
Swain,Heimerdinger,18,17.61342648441074
Sylas,Heimerdinger,1,0.7159126358600176
TahmKench,Heimerdinger,3,2.54503668407696
Taliyah,Heimerdinger,0,-0.43879269396171594
Taric,Heimerdinger,5,4.537952207419088
Teemo,Heimerdinger,2,2.217489368267669
Thresh,Heimerdinger,27,26.620053644056757
Trundle,Heimerdinger,1,0.859752812555912
Twitch,Heimerdinger,2,1.5117912942064433
Varus,Heimerdinger,1,0.6320142981992627
Veigar,Heimerdinger,2,1.8773886172595668
Velkoz,Heimerdinger,5,4.583334925117405
Vex,Heimerdinger,0,0.31807920375348264
Vi,Heimerdinger,1,0.8379127185499051
Viego,Heimerdinger,1,0.5473734943138715
Warwick,Heimerdinger,0,0.2632733018406741
Xerath,Heimerdinger,17,17.18182447833968
Yuumi,Heimerdinger,41,40.90553953919547
Zac,Heimerdinger,0,0.11369270339552628
Ziggs,Heimerdinger,2,1.991931032478265
Zilean,Heimerdinger,9,8.591279262653483
Zoe,Heimerdinger,2,1.6406861767608496
Zyra,Heimerdinger,22,22.457425117212477
Aatrox,Illaoi,390,390.2070324692309
Ahri,Illaoi,7,7.3244193336447685
Akali,Illaoi,129,129.2758561265259
Akshan,Illaoi,138,137.75928546209136
Alistar,Illaoi,3,3.1853822079839387
Amumu,Illaoi,1,1.2347166614706357
Anivia,Illaoi,3,3.0018154677251605
Annie,Illaoi,6,6.06603160965545
Aphelios,Illaoi,1,0.5646004965113571
Ashe,Illaoi,7,6.63846931399104
AurelionSol,Illaoi,3,2.651961051578432
Azir,Illaoi,8,7.535939324011299
Bard,Illaoi,1,0.780219300647242
Belveth,Illaoi,10,10.096703637995557
Blitzcrank,Illaoi,2,2.2370554953818154
Brand,Illaoi,2,1.8900093652934937
Braum,Illaoi,1,0.9687195550101277
Caitlyn,Illaoi,9,8.553366903265044
Camille,Illaoi,211,210.72888790945777
Cassiopeia,Illaoi,16,16.315030003878313
Chogath,Illaoi,154,154.44649091737972
Corki,Illaoi,5,4.811171023335236
Darius,Illaoi,596,596.3820692011935
Diana,Illaoi,1,1.0994760000522257
Draven,Illaoi,6,6.452515504407656
DrMundo,Illaoi,246,246.25974843532586
Ekko,Illaoi,6,6.415713507604289
Elise,Illaoi,1,0.8685654285508257
Evelynn,Illaoi,0,0.17363065170783543
Ezreal,Illaoi,7,7.440904982338515
Fiddlesticks,Illaoi,6,6.266413192192326
Fiora,Illaoi,345,344.5729962748547
Fizz,Illaoi,4,3.7925038744295803
Galio,Illaoi,5,4.634661242912041
Gangplank,Illaoi,464,463.94913822260787
Garen,Illaoi,470,470.4985455913627
Gnar,Illaoi,169,168.61756805050672
Gragas,Illaoi,79,78.5159426307517
Graves,Illaoi,64,64.47201432307071
Gwen,Illaoi,161,161.03120405754902
Hecarim,Illaoi,2,2.2967824949828892
Heimerdinger,Illaoi,41,40.57027920095352
Irelia,Illaoi,284,284.4502099266763
Ivern,Illaoi,3,2.982475001591681
Janna,Illaoi,2,1.8366350245853478
JarvanIV,Illaoi,4,3.6441270989786023
Jax,Illaoi,387,387.0050765433147
Jayce,Illaoi,63,63.32554824165202
Jhin,Illaoi,8,8.01843179395292
Jinx,Illaoi,4,3.5544505970244096
Kaisa,Illaoi,2,2.283026980603977
Kalista,Illaoi,7,6.998148196819405
Karma,Illaoi,31,31.492362581768454
Karthus,Illaoi,8,8.171969427195373
Kassadin,Illaoi,5,4.687497037969809
Katarina,Illaoi,12,12.150169130969482
Kayle,Illaoi,475,475.45024768136153
Kayn,Illaoi,21,21.19918612540051
Kennen,Illaoi,67,67.2183476217809
Khazix,Illaoi,2,1.598714996503745
Kindred,Illaoi,2,2.312175217953671
Kled,Illaoi,75,74.72264967700615
KogMaw,Illaoi,5,5.459407009438941
Leblanc,Illaoi,4,4.335753764644538
LeeSin,Illaoi,12,11.921357918744933
Leona,Illaoi,1,1.2489830929742904
Lillia,Illaoi,102,102.46792616971896
Lissandra,Illaoi,5,4.582494403964245
Lucian,Illaoi,9,8.632286531601366
Lulu,Illaoi,3,2.912090292598778
Lux,Illaoi,1,1.3455551392535465
Malphite,Illaoi,210,210.2202493710791
Malzahar,Illaoi,14,14.185581803354845
Maokai,Illaoi,21,20.591555053627882
MasterYi,Illaoi,10,10.26793622167504
MissFortune,Illaoi,2,1.9065474562571496
MonkeyKing,Illaoi,114,114.41372163058148
Mordekaiser,Illaoi,668,667.9691123552918
Morgana,Illaoi,3,2.9439795798142203
Nasus,Illaoi,409,409.0956769959233
Nautilus,Illaoi,5,4.673373649863565
Neeko,Illaoi,12,12.4277715236563
Nidalee,Illaoi,4,3.6993707135860383
Nilah,Illaoi,6,5.711829775856096
Nocturne,Illaoi,5,5.072558934477343
Nunu,Illaoi,1,0.9146892551538417
Olaf,Illaoi,127,127.25061733049824
Orianna,Illaoi,1,1.2696966049662102
Ornn,Illaoi,310,310.32648465260695
Pantheon,Illaoi,76,76.4669720028191
Poppy,Illaoi,32,32.031121817627216
Pyke,Illaoi,4,3.712309740918198
Qiyana,Illaoi,2,1.5214585222112365
Quinn,Illaoi,72,72.45062137902698
Rakan,Illaoi,2,1.7609507284056285
Rammus,Illaoi,0,0.2386347561410992
RekSai,Illaoi,2,1.6184971683333247
Rell,Illaoi,2,1.8399303328390553
Renata,Illaoi,1,0.849947906303276
Renekton,Illaoi,197,196.87733789587787
Rengar,Illaoi,38,37.54664961824652
Riven,Illaoi,228,228.02388456539057
Rumble,Illaoi,26,26.074600801484046
Ryze,Illaoi,12,11.85165769228803
Samira,Illaoi,10,10.442335600460758
Sejuani,Illaoi,23,22.976869564910555
Senna,Illaoi,11,10.647757363564095
Seraphine,Illaoi,1,0.6473795580891881
Sett,Illaoi,484,483.5140240741863
Shaco,Illaoi,21,20.885699726749795
Shen,Illaoi,319,318.7988676500101
Shyvana,Illaoi,33,33.2386502181838
Singed,Illaoi,81,80.74271268779414
Sion,Illaoi,438,437.86225892466314
Sivir,Illaoi,0,0.3304027625921798
Skarner,Illaoi,8,8.218369096831125
Sona,Illaoi,2,1.6324732459809272
Soraka,Illaoi,8,7.638893929033076
Swain,Illaoi,49,48.52961189145365
Sylas,Illaoi,36,35.76569833343611
Syndra,Illaoi,0,-0.027924686694345224
TahmKench,Illaoi,220,219.59772675945484
Taliyah,Illaoi,2,2.247029645267916
Talon,Illaoi,4,4.4282955374132555
Taric,Illaoi,5,4.509738040729871
Teemo,Illaoi,424,424.0204525061796
Thresh,Illaoi,8,8.286831790636835
Tristana,Illaoi,2,1.6951061173452011
Trundle,Illaoi,97,97.06854204118203
Tryndamere,Illaoi,273,272.85973909735577
TwistedFate,Illaoi,4,3.5047892703623917
Twitch,Illaoi,5,4.844824381039038
Udyr,Illaoi,48,48.22299393115037
Urgot,Illaoi,225,225.4676272535781
Varus,Illaoi,11,11.008287756390898
Vayne,Illaoi,144,143.62094124480313
Veigar,Illaoi,13,13.40906530674593
Velkoz,Illaoi,0,0.43233758631169217
Vex,Illaoi,3,2.741134897213596
Vi,Illaoi,3,2.601792249236376
Viego,Illaoi,10,10.421618089303562
Viktor,Illaoi,16,16.258989531904664
Vladimir,Illaoi,60,59.98654839149661
Volibear,Illaoi,242,241.75842532157563
Warwick,Illaoi,70,69.71637999683135
Xayah,Illaoi,1,0.6524490099030902
Xerath,Illaoi,1,0.9879399317087412
XinZhao,Illaoi,6,6.267756262901748
Yasuo,Illaoi,161,161.11236657172486
Yone,Illaoi,286,285.9455748538166
Yorick,Illaoi,267,267.4601884434163
Yuumi,Illaoi,4,3.794751524282179
Zac,Illaoi,6,5.908376891911162
Zed,Illaoi,11,11.280109577933407
Zeri,Illaoi,21,21.251487095683586
Ziggs,Illaoi,3,2.94911008753533
Zilean,Illaoi,1,1.0649308715044006
Zoe,Illaoi,0,0.47526396980701924
Zyra,Illaoi,3,3.022551330839982
Amumu,Illaoi,1,0.6244015537039065
Belveth,Illaoi,3,3.449831838695187
Diana,Illaoi,2,1.6223970069157105
Graves,Illaoi,1,0.5172085566632467
Hecarim,Illaoi,1,0.9458837168598804
Irelia,Illaoi,0,0.06371053012352224
Ivern,Illaoi,1,1.2777781458271544
JarvanIV,Illaoi,0,0.060494195547034835
Jax,Illaoi,1,0.6599683074868143
Karthus,Illaoi,1,1.2320190927567338
Kayn,Illaoi,4,3.89907395166394
Khazix,Illaoi,1,0.6349816994423167
LeeSin,Illaoi,2,1.7566668951040794
Lillia,Illaoi,2,2.216916242612119
MasterYi,Illaoi,4,4.272971495708295
Morgana,Illaoi,0,0.14108169385950686
Nocturne,Illaoi,1,1.2959265139225407
Pantheon,Illaoi,1,0.8746780104267868
Riven,Illaoi,1,0.5359298015517546
Shaco,Illaoi,3,3.383310673259203
Shyvana,Illaoi,1,0.7638653641346951
Talon,Illaoi,1,0.5812923884026817
Vi,Illaoi,1,1.0162845104366696
Viego,Illaoi,2,1.6153892521012185
Volibear,Illaoi,0,0.06318293103078865
Warwick,Illaoi,1,1.2817647362271853
XinZhao,Illaoi,1,0.5602336049196086
Zac,Illaoi,1,1.2793744796358357
Zed,Illaoi,0,-0.0802117111037125
Aatrox,Illaoi,0,-0.3485094836368655
Ahri,Illaoi,21,21.25682577906266
Akali,Illaoi,17,17.38343527986637
Akshan,Illaoi,8,8.399917924161944
Alistar,Illaoi,1,1.1816381796175002
Anivia,Illaoi,7,7.449957087666089
Annie,Illaoi,6,5.825513864989341
AurelionSol,Illaoi,3,2.5801306585376214
Azir,Illaoi,4,3.955161922137383
Belveth,Illaoi,0,0.38501407555363865
Brand,Illaoi,4,3.8986028701444937
Caitlyn,Illaoi,1,0.7031544064818127
Cassiopeia,Illaoi,1,1.4755521968951437
Chogath,Illaoi,0,0.47905723259805133
Corki,Illaoi,3,3.396274947659095
Darius,Illaoi,1,0.7483644804557346
Diana,Illaoi,2,2.108358804439151
Draven,Illaoi,0,-0.1617287053779658
DrMundo,Illaoi,1,1.4221848456386637
Ekko,Illaoi,9,8.768466775255506
Evelynn,Illaoi,1,1.4095162247334727
Ezreal,Illaoi,2,1.7060779229835017
Fiora,Illaoi,0,0.05076196427985502
Fizz,Illaoi,8,8.059442352158964
Galio,Illaoi,5,4.847855385336389
Gangplank,Illaoi,7,7.2128553059542035
Garen,Illaoi,2,1.8918209654460436
Gnar,Illaoi,1,0.6532577061592564
Gragas,Illaoi,2,1.52746312222378
Graves,Illaoi,1,1.1240552679739289
Gwen,Illaoi,3,2.5024939892071925
Heimerdinger,Illaoi,2,2.3876574477867587
Irelia,Illaoi,12,11.991693318002048
Jax,Illaoi,0,0.45263890858691536
Jayce,Illaoi,2,1.6316664908414564
Jhin,Illaoi,3,3.468888905255079
Kaisa,Illaoi,5,4.65021122824844
Kassadin,Illaoi,4,3.846995236827114
Katarina,Illaoi,17,16.870138948512544
Kayle,Illaoi,3,2.7302721308249334
Kennen,Illaoi,2,1.7138110229518837
Leblanc,Illaoi,1,1.44590431609832
LeeSin,Illaoi,0,0.3105907620583038
Leona,Illaoi,0,0.39851041788236063
Lissandra,Illaoi,6,6.049849584280123
Lucian,Illaoi,1,1.3883609261814764
Lux,Illaoi,17,16.598955292047457
Malphite,Illaoi,4,4.230077903613631
Malzahar,Illaoi,6,5.717964083669794
MasterYi,Illaoi,1,0.8713754536635592
MonkeyKing,Illaoi,2,1.8226124152202408
Mordekaiser,Illaoi,4,3.873178263123023
Morgana,Illaoi,1,1.3388116094834044
Nasus,Illaoi,1,0.5249102785693198
Neeko,Illaoi,1,1.4194900254087937
Nilah,Illaoi,0,0.4497467012173699
Nunu,Illaoi,1,1.319685386860657
Orianna,Illaoi,3,2.5189139144083814
Ornn,Illaoi,1,0.7234492844368305
Pantheon,Illaoi,8,7.5903701792867455
Poppy,Illaoi,0,-0.3143873065730175
Pyke,Illaoi,1,1.3107135672841763
Qiyana,Illaoi,4,4.184194851445761
Quinn,Illaoi,0,-0.15186050460288414
Rakan,Illaoi,1,0.675435858842989
Renekton,Illaoi,1,1.0968432739264824
Riven,Illaoi,1,1.4543974537187032
Ryze,Illaoi,2,1.8149506091898084
Samira,Illaoi,0,0.10352451819111441
Senna,Illaoi,0,0.08024806047666433
Seraphine,Illaoi,1,0.9000073785376088
Sett,Illaoi,2,1.52026363044775
Shen,Illaoi,0,0.020881740184917286
Singed,Illaoi,0,-0.13898911905530786
Sion,Illaoi,0,-0.25487560651062424
Sivir,Illaoi,0,-0.1712573571500533
Swain,Illaoi,3,3.121536323144843
Sylas,Illaoi,9,9.104027719764305
Syndra,Illaoi,6,6.446644305819459
TahmKench,Illaoi,0,0.12438502758688397
Taliyah,Illaoi,2,1.653031612058082
Talon,Illaoi,6,5.858802249816867
Teemo,Illaoi,1,0.5003389352833614
Tristana,Illaoi,2,1.560077378230151
Trundle,Illaoi,0,-0.2637166291580749
Tryndamere,Illaoi,2,1.7338152165329679
TwistedFate,Illaoi,5,5.408777405398883
Twitch,Illaoi,1,0.8387748487792379
Udyr,Illaoi,1,0.8002734618475409
Varus,Illaoi,4,3.7000669967041633
Vayne,Illaoi,0,0.1923128614512638
Veigar,Illaoi,15,15.119314081719276
Velkoz,Illaoi,1,0.5471010715895077
Vex,Illaoi,8,7.706523450293663
Vi,Illaoi,1,0.6910331812393724
Viego,Illaoi,1,1.2571650619607584
Viktor,Illaoi,11,10.64027352618375
Vladimir,Illaoi,15,14.833705458269995
Volibear,Illaoi,0,-0.2809899583605837
